g_id,name,rating_num,closed,y,x,g_in_fs_yn,fs_name,fs_id,g_in_bl_yn,bl_name,bl_sic,bl_id,g_in_lq_yn,lq_name,lq_id,g_in_dc_yn,dc_id,g_in_pk_yn,pk_id,address,phone,rating,website,google_url,type,type_all,zip_code
ChIJf8nfpVcF9YgRffoMDUNk79M,McDonald's,8,-1,33.847019,-84.429565,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3324 Northside Parkway Northwest, Atlanta, GA 30327, United States",(404) 869-8299,2.2,http://www.mcgeorgia.com/1700,https://plus.google.com/101351734049502570410/about?hl=en,restaurant,"restaurant,food,establishment",30327
ChIJF6G631cF9YgRPTxNavAiQ7Y,Goldberg's,22,-1,33.847972,-84.428809,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"1272 West Paces Ferry Road Northwest, Atlanta, GA 30327, United States",(404) 266-0123,3.4,http://www.goldbergbagel.com/,https://plus.google.com/109803441226464182142/about?hl=en,bakery,"bakery,store,meal_takeaway,restaurant,food,establishment",30327
ChIJJWwHl1cF9YgRYweIV1ySEQI,Chick-fil-A,10,-1,33.84741,-84.42879,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3419 Northside Parkway Northwest, Atlanta, GA 30327, United States",(404) 261-9166,4.2,http://www.chick-fil-a.com/northsideparkway,https://plus.google.com/112283511835773828102/about?hl=en,restaurant,"restaurant,food,establishment",30327
ChIJyev92VcF9YgRdETKqaoBuN4,Smoothie King,1,-1,33.848106,-84.42883,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"1270 West Paces Ferry Road Northwest, Atlanta, GA 30324, United States",(404) 495-3600,NA,http://www.smoothieking.com/location/view?store=45,https://plus.google.com/118102259489159960562/about?hl=en,restaurant,"restaurant,food,establishment",30324
ChIJcavmP2AP9YgRuEeloaH2nSI,Snapfinger Inc,0,-1,33.848683,-84.376208,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3490 Piedmont Road Northeast # 850, Atlanta, GA 30305, United States",(404) 442-4650,NA,https://www.snapfinger.com/,https://plus.google.com/112802136074945935237/about?hl=en,restaurant,"restaurant,food,establishment",30305
ChIJ41CwwV8P9YgROmTO5e0hL8U,Chipotle Mexican Grill,34,-1,33.848198,-84.374184,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3424 Piedmont Road Northeast, Atlanta, GA 30305, United States",(404) 869-7921,3.1,http://www.chipotle.com/,https://plus.google.com/100455016763091613236/about?hl=en,restaurant,"restaurant,food,establishment",30305
ChIJx6zWnfUF9YgRUMumutnMu7o,Farm Burger Buckhead,59,-1,33.847309,-84.372704,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3365 Piedmont Road Northeast, Atlanta, GA 30305, United States",(404) 816-0603,4.5,http://www.farmburger.net/,https://plus.google.com/110584728535369421182/about?hl=en,restaurant,"restaurant,food,establishment",30305
ChIJxXl6evUF9YgRifbHyazxkWk,Smoothie King,2,-1,33.846742,-84.373557,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3330 Piedmont Rd., Atlanta, GA 30305, United States",(404) 261-0094,NA,http://www.smoothieking.com/location/view?store=92,https://plus.google.com/116377937998195882756/about?hl=en,restaurant,"restaurant,food,establishment",30305
ChIJszAVZPUF9YgRXZdwzr-UerA,Chow Bing,18,-1,33.846617,-84.374075,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3330 Piedmont Road Northeast #22B, Atlanta, GA 30305, United States",(404) 816-8008,4,http://www.chineserestaurantbuckheadga.com/,https://plus.google.com/113450815038140997604/about?hl=en,meal_takeaway,"meal_takeaway,restaurant,food,establishment",30305
ChIJWZxc618P9YgR8jvNeXdlMLs,NaanStop,8,-1,33.84799,-84.374004,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3420 Piedmont Road Northeast, Atlanta, GA 30305, United States",(404) 846-6226,3.9,http://naanstop.com/,https://plus.google.com/110531706050686055109/about?hl=en,restaurant,"restaurant,food,establishment",30305
ChIJM41r7F8P9YgRvTUGUbc1yGA,Lovies BBQ,14,-1,33.847994,-84.374017,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3420 Piedmont Road Northeast, Atlanta, GA 30305, United States",(404) 254-2848,4.1,http://loviesbbq.com/,https://plus.google.com/107760697200338848305/about?hl=en,restaurant,"restaurant,food,establishment",30305
ChIJuyFhevUF9YgRCjUJKfYwMoc,Marco's Pizza,0,-1,33.846244,-84.373082,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3330 Piedmont Rd NE, Buckhead, GA 30305, United States",(470) 891-4500,NA,NA,https://plus.google.com/107585397152197924023/about?hl=en,meal_takeaway,"meal_takeaway,restaurant,meal_delivery,food,establishment",30305
ChIJnyvDIvYF9YgRnymivQ2xT6M,Jimmy John's,17,-1,33.846051,-84.369347,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3324 Peachtree Road, Atlanta, GA 30326, United States",(404) 848-7181,3.7,http://www.jimmyjohns.com/,https://plus.google.com/101766465883783520211/about?hl=en,store,"store,meal_takeaway,restaurant,meal_delivery,food,establishment",30326
ChIJu5qkCfYF9YgRR9krNRpjSSw,Buckhead Pizza Co.,54,-1,33.846007,-84.369303,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3324 Peachtree Road, Atlanta, GA 30326, United States",(404) 869-0678,3.3,http://www.buckheadpizzaco.com/,https://plus.google.com/107460512936239531387/about?hl=en,meal_takeaway,"meal_takeaway,restaurant,meal_delivery,food,establishment",30326
ChIJoVpBf_UF9YgRcTTgLfgIze4,Ru Sans Sushi and Seafood,46,-1,33.847475,-84.371763,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3365 Piedmont Road Northeast, Atlanta, GA 30305, United States",(404) 239-9557,3.4,http://rusansbuckhead.com/,https://plus.google.com/107678077657573043228/about?hl=en,restaurant,"restaurant,food,establishment",30305
ChIJXyNSFPYF9YgRqbS8Y_DxrsI,Cafe 100,1,-1,33.847308,-84.371642,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3340 Peachtree Rd NE #1009, Atlanta, GA 30326, United States",(404) 812-9300,NA,https://www.facebook.com/CAFE100atl,https://plus.google.com/102553853648964838295/about?hl=en,restaurant,"restaurant,food,establishment",30326
ChIJneGAmlgP9YgRqnLZoikKWxw,Big Apple Cafe & Catering Group,1,-1,33.847983,-84.369583,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3348 Peachtree Road # 160, Atlanta, GA 30326, United States",(404) 841-1004,NA,NA,https://plus.google.com/115526297624340935583/about?hl=en,restaurant,"restaurant,food,establishment",30326
ChIJzQtxf18P9YgRveaRw3BVSFs,Chama Gaucha,7,-1,33.847169,-84.37191,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3365 Piedmont Road Northeast #1350, Atlanta, GA 30305, United States",(404) 842-0011,4.4,http://www.chamagaucha.com/,https://plus.google.com/102733724074034703835/about?hl=en,restaurant,"restaurant,food,establishment",30305
ChIJRYypG1cP9YgR3m3DBzAIdbU,Monique Rochelle Company LLC,0,-1,33.847981,-84.369559,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3348 Peachtree Road, Atlanta, GA 30326, United States",(404) 617-2425,NA,https://moniquerochellemcpherson.wordpress.com/,https://plus.google.com/117304060971755313820/about?hl=en,restaurant,"restaurant,food,establishment",30326
ChIJUW-UJvYF9YgRs5VGTA0wrF4,f2o Buckhead Restaurant,8,-1,33.84687,-84.368729,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3344 Peachtree Road #300, Atlanta, GA 30326, United States",(404) 503-9999,3.8,http://www.freshtoorder.com/,https://plus.google.com/108881519421029205115/about?hl=en,restaurant,"restaurant,food,establishment",30326
ChIJTw9tj1gP9YgRcC7UKhnzMAs,Happy Deli,0,-1,33.847734,-84.368399,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3350 Peachtree Road, Atlanta, GA 30326, United States",(404) 841-7330,NA,NA,https://plus.google.com/107865785336407748542/about?hl=en,restaurant,"restaurant,food,establishment",30326
ChIJl5zRlFcP9YgR38GJBMSiUHY,Pepes Latin Cafe,0,-1,33.847969,-84.36351,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3393 Peachtree Road, Atlanta, GA 30326, United States",(404) 949-8105,NA,NA,https://plus.google.com/107730627033011942048/about?hl=en,restaurant,"restaurant,food,establishment",30326
ChIJ4XdYKVgP9YgRkAMVo09Zwbw,The Cheesecake Factory,141,-1,33.846975,-84.362705,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3393 Peachtree Rd NE, Atlanta, GA 30326, United States",(404) 816-2555,3.9,http://locations.thecheesecakefactory.com/ga/atlanta-176.html,https://plus.google.com/116441815882692317763/about?hl=en,meal_takeaway,"meal_takeaway,restaurant,food,establishment",30326
ChIJl5zRlFcP9YgRwL9L_M3NnAg,Venice Bistro,0,-1,33.847969,-84.36351,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3393 Peachtree Road, Atlanta, GA 30326, United States",(404) 467-8330,NA,NA,https://plus.google.com/104754725026413571738/about?hl=en,restaurant,"restaurant,food,establishment",30326
ChIJl5zRlFcP9YgRcBnwl-q3p9E,Zinburger Wine & Burger Bar,18,-1,33.847848,-84.363602,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3393 Peachtree Road, Atlanta, GA 30326, United States",(404) 963-9611,3.9,http://zinburgereast.com/,https://plus.google.com/108205254118402896393/about?hl=en,restaurant,"restaurant,food,establishment",30326
ChIJXW1alVcP9YgRlC9bVVd4Bcw,Bantam + Biddy,0,-1,33.847862,-84.363432,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3393 Peachtree Rd NE, Atlanta, GA 30326, 3393 Peachtree Road, Atlanta, GA 30326, United States",(404) 841-7559,NA,http://www.bantamandbiddy.com/,https://plus.google.com/111508610036584129499/about?hl=en,restaurant,"restaurant,food,establishment",30326
ChIJN6Gyr_gF9YgR_9dltn5undw,Nox Creek Lounge,1,-1,33.846514,-84.36225,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3300 Lenox Road Northeast, Atlanta, GA 30326, United States",(404) 262-8568,NA,http://www.marriott.com/hotel-restaurants/atljw-jw-marriott-atlanta-buckhead/nox-creek-southern-grill/68926/nox-lounge.mi,https://plus.google.com/117933070859574988983/about?hl=en,restaurant,"restaurant,food,establishment",30326
ChIJW6hxglUP9YgRWs6eMUsFVw8,Cafe Maxim,0,-1,33.846918,-84.357187,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"950 East Paces Ferry Road Northeast # 140, Atlanta, GA 30326, United States",(404) 665-0010,NA,http://cafemaximplaza.com/,https://plus.google.com/104300278553588766226/about?hl=en,restaurant,"restaurant,food,establishment",30326
ChIJUe5I9lUP9YgRJVvnFBOO1js,Katana Teppanyaki & Sushi,2,-1,33.846251,-84.35866,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3345 Lenox Road Northeast, Atlanta, GA 30326, United States",(404) 869-1888,NA,http://katanaatl.com/,https://plus.google.com/108422710616462204086/about?hl=en,restaurant,"restaurant,food,establishment",30326
ChIJ7VEXe1UP9YgRYJPJlfEI7Fo,Gold Line Bistro,0,-1,33.846474,-84.356179,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"945 East Paces Ferry Road Northeast, Atlanta, GA 30326, United States",(404) 549-8250,NA,NA,https://plus.google.com/112831218959927205496/about?hl=en,restaurant,"restaurant,food,establishment",30326
ChIJYX_SYfgP9YgRO65ySplZMB4,Pero's Pizza & Pasta,13,-1,33.850907,-84.429001,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3521 Northside Parkway Northwest, Atlanta, GA 30327, United States",(404) 261-5077,3.9,NA,https://plus.google.com/112460791112494482122/about?hl=en,meal_takeaway,"meal_takeaway,restaurant,meal_delivery,food,establishment",30327
ChIJKdrJCfgP9YgRoYQXQwy-Cl8,Willy's Mexicana Grill,9,-1,33.849177,-84.428213,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"1228 West Paces Ferry Road Northwest, Atlanta, GA 30327, United States",(404) 816-2690,4.5,http://www.willys.com/,https://plus.google.com/111772637842059011408/about?hl=en,restaurant,"restaurant,food,establishment",30327
ChIJnfPLv18P9YgR7mYOO_Z0b44,Blue Ridge Grill,38,-1,33.849592,-84.429295,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"1261 West Paces Ferry Road Northwest, Atlanta, GA 30327, United States",(404) 233-5030,4.4,http://www.blueridgegrill.com/,https://plus.google.com/101965386754356381092/about?hl=en,restaurant,"restaurant,food,establishment",30327
ChIJMfHobxgQ9YgRYoQp6z4rxoo,Taco Bell,9,-1,33.85008,-84.42978,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3485 Northside Parkway Northwest, Atlanta, GA 30327, United States",(404) 841-9244,3.4,http://www.tacobell.com/,https://plus.google.com/102000595854892911079/about?hl=en,meal_takeaway,"meal_takeaway,restaurant,food,establishment",30327
ChIJvzk9tWEP9YgR7yVxuCIMxGQ,Piedmont Cafe,3,-1,33.84923,-84.377515,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3500 Piedmont Road Northeast #115, Atlanta, GA 30305, United States",(404) 841-4383,NA,NA,https://plus.google.com/117135701811205131143/about?hl=en,restaurant,"restaurant,food,establishment",30305
ChIJx6hxK14P9YgRM6NB5cakrek,Market Street Cafe,1,-1,33.850074,-84.375165,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3475 Piedmont Road Northeast, Atlanta, GA 30305, United States",(404) 816-4911,NA,http://themarketstcafe.com/,https://plus.google.com/102367316276967503200/about?hl=en,restaurant,"restaurant,food,establishment",30305
ChIJ7RQv-14P9YgRotpZp56St_o,On The Border Mexican Grill & Cantina,34,-1,33.850057,-84.372048,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"1 Buckhead Loop Northeast, Atlanta, GA 30326, United States",(404) 991-2500,3.5,http://www.ontheborder.com/,https://plus.google.com/110859314936603424238/about?hl=en,restaurant,"restaurant,food,establishment",30326
ChIJ1_R5alcP9YgRHsXjiCvg0Q8,The Café,14,-1,33.850584,-84.363691,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3434 Peachtree Road, NE, Atlanta, GA 30326, United States",(404) 240-7035,4.1,http://www.ritzcarlton.com/en/Properties/Buckhead/Dining/TheCafe/Default.htm,https://plus.google.com/111719352623950268840/about?hl=en,restaurant,"restaurant,food,establishment",30326
ChIJRxwlcFcP9YgROn-4-5gvvgg,Rising Roll Gourmet,0,-1,33.850045,-84.364047,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3414 Peachtree Road #114, Atlanta, GA 30326, United States",(404) 842-0662,NA,http://www.risingroll.com/,https://plus.google.com/113642900284416577685/about?hl=en,restaurant,"restaurant,store,meal_takeaway,food,establishment",30326
ChIJ5afngFcP9YgRdhbNfxVYtyk,Paris Bistro,0,-1,33.84949,-84.364789,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3390 Peachtree Road # 104, Atlanta, GA 30326, United States",(404) 869-8833,NA,NA,https://plus.google.com/102723379697078087024/about?hl=en,restaurant,"restaurant,food,establishment",30326
ChIJkbzt51YP9YgRhr3R990zmnM,Live Oak Cafe,0,-1,33.850073,-84.361108,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3445 Peachtree Road # 150, Atlanta, GA 30326, United States",(404) 231-1992,NA,NA,https://plus.google.com/114807472820975898611/about?hl=en,restaurant,"restaurant,store,food,establishment",30326
ChIJtYXlilYP9YgR3XXxBEmdaTQ,Simmer Cafe Olo,0,-1,33.849146,-84.360762,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3475 Lenox Road Northeast, Atlanta, GA 30326, United States",(404) 841-2909,NA,NA,https://plus.google.com/113499870433606018040/about?hl=en,restaurant,"restaurant,food,establishment",30326
ChIJtYXlilYP9YgRFsLb10gQwZ0,Hong Kong,0,-1,33.849233,-84.360756,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3475 Lenox Road Northeast, Atlanta, GA 30326, United States",NA,NA,NA,https://plus.google.com/106906791820990723559/about?hl=en,restaurant,"restaurant,food,establishment",30326
ChIJi-SnWFQP9YgRVyuFFfhu0ns,BBQ info,0,-1,33.849142,-84.357113,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3481 Lakeside Drive Northeast #2901, Atlanta, GA 30326, United States",(678) 617-3548,NA,http://www.rickssmokinpigbbq.com/,https://plus.google.com/102313500784840395005/about?hl=en,restaurant,"restaurant,food,establishment",30326
ChIJ_3Q_YGQP9YgR4xRNV4BmYtg,Landmark Diner,107,-1,33.854079,-84.383032,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3652 Roswell Road Northwest, Atlanta, GA 30305, United States",(404) 816-9090,4.2,http://landmarkdiner.com/,https://plus.google.com/112974535300033141344/about?hl=en,restaurant,"restaurant,food,establishment",30305
ChIJv60sh2AP9YgR6UA5-S3ZvCI,Lex-Tex International Inc,0,-1,33.851889,-84.375625,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3495 Piedmont Road Northeast, Atlanta, GA 30305, United States",(404) 261-8344,NA,NA,https://plus.google.com/111281594265572309576/about?hl=en,restaurant,"restaurant,food,establishment",30305
ChIJ3d7eH1oP9YgRrEo5dSznONM,Simmer Cafe,0,-1,33.852057,-84.366242,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3500 Lenox Road Northeast # 150, Atlanta, GA 30326, United States",(404) 949-9415,NA,http://simmercafe.com/,https://plus.google.com/100598599612785051167/about?hl=en,restaurant,"restaurant,food,establishment",30326
ChIJSYBRGFoP9YgRjGaP276sgSE,Paris Bistro,0,-1,33.852655,-84.365891,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3560 Lenox Road Northeast # 300, Atlanta, GA 30326, United States",(404) 389-1584,NA,NA,https://plus.google.com/115628728219598784531/about?hl=en,restaurant,"restaurant,food,establishment",30326
ChIJg7Rc21AP9YgRGnUzNutwv4U,Johnny Rockets,4,-1,33.852979,-84.362764,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3500 Peachtree Road, Atlanta, GA 30326, United States",(404) 233-9867,NA,http://www.johnnyrockets.com/,https://plus.google.com/116351980934660265913/about?hl=en,restaurant,"restaurant,food,establishment",30326
ChIJg7Rc21AP9YgRBp2s0sLkKBY,Moe's Southwest Grill,2,-1,33.852999,-84.362984,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3500 Peachtree Rd, Phipps Plaza, Atlanta, GA 30326, United States",(404) 237-2370,NA,http://www.moes.com/,https://plus.google.com/114782458560454396299/about?hl=en,restaurant,"restaurant,food,establishment",30326
ChIJg7Rc21AP9YgRJr4xP0EJvDA,Subway,0,-1,33.853067,-84.363128,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3500 Peachtree Road NE, Room 3016, Phipps Plaza, Atlanta, GA 30326, United States",(678) 851-1849,NA,http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom,https://plus.google.com/113530073594339695607/about?hl=en,restaurant,"restaurant,food,establishment",30326
ChIJg7Rc21AP9YgRoFk3Cr2oXtQ,Subway,0,-1,33.853085,-84.363114,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3500 Peachtree Road, Atlanta, GA 30326, United States",(678) 851-1849,NA,http://www.subway.com/,https://plus.google.com/109238419618723831115/about?hl=en,meal_takeaway,"meal_takeaway,restaurant,food,establishment",30326
ChIJu4yquVAP9YgRniCM3wfiqns,Table One,0,-1,33.852933,-84.363769,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3438 Peachtree Road, Atlanta, GA 30326, United States",(404) 869-5535,NA,http://tableone-pt.com/,https://plus.google.com/110956783290765760247/about?hl=en,restaurant,"restaurant,food,establishment",30326
ChIJGbCOtFYP9YgRl6mQvKuQNFE,Bella Wings,0,-1,33.851958,-84.359814,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3535 Peachtree Road, Atlanta, GA 30326, United States",(404) 842-0038,NA,NA,https://plus.google.com/114471355476160414924/about?hl=en,restaurant,"restaurant,food,establishment",30326
ChIJK4LtylYP9YgR3s6WglDI-wI,Subway,0,-1,33.851664,-84.358382,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3535 Peachtree Road, Atlanta, GA 30326, United States",(404) 916-7880,NA,http://www.subway.com/storelocator/,https://plus.google.com/103206713406878761237/about?hl=en,restaurant,"restaurant,food,establishment",30326
ChIJl0m7XWQP9YgRrcxhhbtWlwo,FLIP Burger Boutique,47,-1,33.854697,-84.382254,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3655 Roswell Rd NE, Atlanta, GA 30342, United States",(404) 549-3298,4.1,http://www.flipburgerboutique.com/,https://plus.google.com/110831497203315166513/about?hl=en,restaurant,"restaurant,food,establishment",30342
ChIJl0m7XWQP9YgR_4g3S3TYFqI,Zoës Kitchen,9,-1,33.855809,-84.382237,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3655 Roswell Road, Atlanta, GA 30342, United States",(404) 869-3238,4.4,http://www.zoeskitchen.com/,https://plus.google.com/102586584359245644891/about?hl=en,restaurant,"restaurant,food,establishment",30342
ChIJD3GapWUP9YgR5-IZdEexcz4,Uncle Maddio's Pizza Joint,2,-1,33.85661,-84.382706,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3714 Roswell Road, Atlanta, GA 30342, United States",(404) 254-3778,NA,http://www.unclemaddios.com/atlanta-ga-buckhead/,https://plus.google.com/111603004177723078286/about?hl=en,restaurant,"restaurant,food,establishment",30342
ChIJf1taOGQP9YgR6AqkIbNF2BI,Hal's,52,-1,33.854772,-84.381707,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"30 Old Ivy Road Northeast, Atlanta, GA 30096, United States",(404) 261-0025,4,http://hals.net/,https://plus.google.com/104882209347285169472/about?hl=en,restaurant,"restaurant,food,establishment",30096
ChIJl0m7XWQP9YgRTJ1-hf_JHps,Gallery Cafe,0,-1,33.85579,-84.381965,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3655 Roswell Road, Atlanta, GA 30342, United States",(404) 848-8474,NA,NA,https://plus.google.com/110816336405914599798/about?hl=en,restaurant,"restaurant,food,establishment",30342
ChIJ2RvuPGQP9YgRDuUMFDoau9A,Forty One Inc,0,-1,33.854137,-84.38127,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"45 Old Ivy Road Northeast, Atlanta, GA 30342, United States",(404) 812-1678,NA,NA,https://plus.google.com/113730104247476339127/about?hl=en,restaurant,"restaurant,food,establishment",30342
ChIJTzXOyFMP9YgR0Zx5eiWrtP4,Tomo Japanese Restaurant,11,-1,33.854751,-84.358579,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3630 Peachtree Road #140, Atlanta, GA 30326, United States",(404) 835-2708,3.9,http://www.tomorestaurant.com/,https://plus.google.com/106225270200093850779/about?hl=en,restaurant,"restaurant,food,establishment",30326
ChIJzbxxRvoP9YgRb2OxCcmSpfY,Northcreek Cafe,0,-1,33.856904,-84.429895,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3715 Northside Parkway Northwest # 160, Atlanta, GA 30327, United States",(404) 261-4723,NA,NA,https://plus.google.com/109862829134699667000/about?hl=en,store,"store,meal_takeaway,restaurant,food,establishment",30327
ChIJqfC_vWUP9YgRbeZnD8nb6tA,Jersey Mike's Subs,5,-1,33.857622,-84.382886,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3740 Roswell Road, Atlanta, GA 30342, United States",(404) 846-3380,2.8,https://www.jerseymikes.com/5014/Atlanta-GA,https://plus.google.com/100811517942105876970/about?hl=en,meal_takeaway,"meal_takeaway,restaurant,food,establishment",30342
ChIJnUiM6WUP9YgRcu5DPyOGaPE,Waffle House,2,-1,33.857022,-84.381673,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3735 Roswell Road, Atlanta, GA 30342, United States",(404) 816-2378,NA,http://www.wafflehouse.com/,https://plus.google.com/109816075583651129067/about?hl=en,restaurant,"restaurant,meal_takeaway,food,establishment",30342
ChIJo9KplGUP9YgRbXtnV2aud-4,Ardens Garden,10,-1,33.857307,-84.381308,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3757 Roswell Rd NE, Atlanta, GA 30342, United States",(404) 844-4477,4.9,http://www.ardensgarden.com,https://plus.google.com/100628548431517402995/about?hl=en,restaurant,"restaurant,food,establishment",30342
ChIJsxT5sWgP9YgRIgJB1GOD-TE,Le Triskell French Restaurant,5,-1,33.859036,-84.380145,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3833 Roswell Road #109a, Atlanta, GA 30342, United States",(404) 814-8208,4,NA,https://plus.google.com/113988476617003157135/about?hl=en,restaurant,"restaurant,food,establishment",30342
ChIJQ0seYG8P9YgRs_20Dc0hfz0,bartaco Chastain Park,10,-1,33.858399,-84.381874,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3802 Roswell Road, Atlanta, GA 30342, United States",(678) 871-8226,3.7,http://www.bartaco.com/,https://plus.google.com/108114850852675017307/about?hl=en,restaurant,"restaurant,food,establishment",30342
ChIJ303PsQ0Q9YgRmhSSJGF5Ets,Uncle Wong's Chinese Chpstcks,0,-1,33.859786,-84.455353,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"4199 Paces Ferry Road Northwest # K, Atlanta, GA 30339, United States",(678) 309-3800,NA,NA,https://plus.google.com/116150163754406834049/about?hl=en,restaurant,"restaurant,food,establishment",30339
ChIJX1suk5EP9YgRYophBtdQ8IA,zonk,0,-1,33.861141,-84.41116,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"nw 30327, 655 Fairfield Road Northwest, Atlanta, GA 30327, United States",NA,NA,NA,https://plus.google.com/113717702980802307095/about?hl=en,restaurant,"restaurant,food,establishment",30327
ChIJpYTTtmgP9YgRYJfJ0Z8y1m8,Lees Golden Buddha Chinese,21,-1,33.859578,-84.379817,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3861 Roswell Road, Atlanta, GA 30342, United States",(404) 261-3777,3.2,http://www.goldenbuddhaga.com/gh/welcome12.aspx?restaurant=2&location=buckhead,https://plus.google.com/108192590202988787334/about?hl=en,restaurant,"restaurant,food,establishment",30342
ChIJr-GjNG8P9YgR3cnvpKDc1XA,MO MO Ya,3,-1,33.859577,-84.379818,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3861 Roswell Road, Atlanta, GA 30342, United States",(404) 261-3777,NA,http://www.goldenbuddhaga.com/momoya12/buckheadmomoya.aspx?restaurant=2&location=buckhead,https://plus.google.com/105904400466557525784/about?hl=en,restaurant,"restaurant,food,establishment",30342
ChIJOdbU0mgP9YgRd5MwduFI3UI,Sbydee Thai Restaurant,0,-1,33.860568,-84.380384,0,NF,0,0,NF,0,0,0,NF,0,0,NA,0,NA,"3873 Roswell Road, Atlanta, GA 30342, United States",(404) 748-1491,NA,NA,https://plus.google.com/102833335297135800523/about?hl=en,restaurant,"restaurant,food,establishment",30342
